MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Magic,Target
20,67.7156862745098,8475,2,3,2,4,7,1956,1956,0.0,3,3,3.0,3.0,1.0,4.0,228,0.0,0,724,952,5,3.0,952,0,0,952,0,0,1,0,2,1,3,4,7,0,0.0,1.0,1,283,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2008,-1,11.519533115602053
20,94.0,10402,2,3,2,7,5,2009,2009,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,1226,1226,5,4.0,1226,0,0,1226,0,0,2,0,3,1,4,6,7,0,0.0,2.0,3,740,3.0,3.0,2,0,36,0,0,0,0,0.0,0.0,0,5,2010,1,12.359213055481396
75,60.0,9600,3,3,2,6,5,1917,1950,0.0,3,3,4.0,3.0,1.0,2.0,319,0.0,0,416,735,2,4.0,1134,924,0,2058,0,0,1,1,3,1,3,8,7,1,4.0,1.0,2,396,2.0,2.0,1,0,0,259,0,0,0,0.0,0.0,0,4,2008,-1,11.469223705683664
50,84.03980099502488,11275,2,3,1,6,7,1932,1950,480.0,3,3,3.0,3.0,2.0,2.0,297,1.0,557,0,854,3,4.0,1096,895,0,1991,0,0,1,1,3,1,3,7,7,1,4.0,1.0,2,432,3.0,2.0,2,0,0,19,0,0,0,0.0,0.0,0,3,2007,1,12.453607218670136
20,70.0,9100,3,3,2,7,5,2004,2005,0.0,4,3,4.0,3.0,1.0,5.0,24,0.0,0,1836,1860,5,4.0,1836,0,0,1836,0,0,2,0,3,1,4,8,7,1,4.0,3.0,2,484,3.0,3.0,2,120,33,0,0,0,0,0.0,0.0,0,10,2006,1,12.43639838908114
60,67.7156862745098,8963,2,3,2,8,9,1976,1996,289.0,5,4,3.0,4.0,1.0,5.0,575,4.0,80,487,1142,5,4.0,1175,1540,0,2715,0,1,3,1,4,1,4,11,7,2,3.0,3.0,2,831,3.0,3.0,2,0,204,0,0,0,0,0.0,0.0,0,7,2008,0,12.610870864650634
20,100.0,12000,3,3,2,5,7,1948,2005,0.0,3,3,3.0,3.0,1.0,5.0,144,4.0,608,172,924,5,4.0,1122,0,0,1122,1,0,1,0,2,1,4,6,7,0,0.0,1.0,2,528,3.0,3.0,2,0,36,0,0,0,0,0.0,2.0,0,5,2008,-1,11.621452373718062
20,85.0,14331,3,3,2,8,5,2002,2002,630.0,4,3,5.0,3.0,4.0,5.0,1274,0.0,0,526,1800,5,4.0,1800,0,0,1800,1,0,2,0,3,1,4,7,7,1,4.0,3.0,3,765,3.0,3.0,2,270,78,0,0,0,0,0.0,0.0,0,5,2006,0,12.652359748158593
70,59.0,10690,3,3,2,5,7,1920,1997,0.0,3,4,3.0,2.0,1.0,2.0,456,0.0,0,216,672,4,3.0,672,672,0,1344,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,468,3.0,2.0,2,0,128,218,0,0,0,0.0,0.0,0,7,2009,1,12.109555024466582
20,100.0,10175,2,3,2,6,5,1964,1964,272.0,3,3,3.0,3.0,1.0,3.0,490,0.0,0,935,1425,4,4.0,1425,0,0,1425,0,0,2,0,3,1,3,7,7,1,4.0,2.0,2,576,3.0,3.0,2,0,0,0,407,0,0,0.0,0.0,0,7,2008,-1,11.88151024359692
20,65.0,8450,3,3,2,7,5,2004,2004,266.0,4,3,4.0,3.0,2.0,5.0,946,0.0,0,490,1436,5,4.0,1436,0,0,1436,1,0,2,0,3,1,4,8,7,0,0.0,1.0,2,484,3.0,3.0,2,139,98,0,0,0,0,0.0,0.0,0,4,2008,-1,12.076947674438056
20,50.0,14859,2,3,2,7,5,2006,2006,27.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1670,1670,5,4.0,1670,0,0,1670,0,0,2,0,3,1,4,7,7,1,4.0,2.0,3,690,3.0,3.0,2,144,60,0,0,0,0,0.0,0.0,0,8,2006,-1,12.23268214563099
20,60.0,8089,3,3,2,8,6,2007,2007,0.0,4,3,4.0,3.0,3.0,5.0,945,0.0,0,474,1419,5,4.0,1419,0,0,1419,1,0,2,0,2,1,4,7,7,1,4.0,2.0,2,567,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,0,10,2007,0,12.8790171187726
20,67.7156862745098,16196,0,3,2,7,5,1998,1998,0.0,4,3,4.0,3.0,4.0,5.0,1443,0.0,0,39,1482,5,4.0,1494,0,0,1494,1,0,2,0,3,1,4,5,7,1,2.0,2.0,2,514,3.0,3.0,2,402,25,0,0,0,0,0.0,0.0,0,8,2007,-1,12.095422865591358
20,48.0,12137,1,3,2,7,5,1998,1998,442.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,1649,1649,5,4.0,1661,0,0,1661,0,0,2,0,3,1,4,6,7,0,0.0,2.0,2,598,3.0,3.0,2,0,34,0,0,0,0,0.0,0.0,0,5,2010,1,12.46880820558397
60,65.0,8461,3,3,2,6,5,2005,2006,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,728,728,5,4.0,728,728,0,1456,0,0,2,1,3,1,4,8,7,1,4.0,3.0,2,390,3.0,3.0,2,0,24,0,0,0,0,0.0,0.0,0,7,2006,0,12.007560729337492
160,24.0,2544,3,3,2,7,5,2005,2005,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,600,600,5,4.0,520,623,80,1223,0,0,2,1,2,1,4,4,7,0,0.0,2.0,2,480,3.0,3.0,2,0,166,0,0,0,0,0.0,0.0,0,7,2006,0,11.900905258737373
80,84.03980099502488,10448,2,3,2,6,6,1972,1972,333.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,689,689,3,4.0,1378,741,0,2119,0,0,2,1,3,1,3,7,7,1,3.0,2.0,2,583,3.0,3.0,2,0,104,0,0,0,0,0.0,4.0,0,8,2009,1,12.173037531428463
60,97.0,13478,2,3,2,10,5,2008,2008,420.0,5,3,5.0,3.0,4.0,5.0,1338,0.0,0,384,1722,5,4.0,1728,568,0,2296,1,0,2,1,3,1,5,10,7,1,4.0,2.0,3,842,3.0,3.0,2,382,274,0,0,0,0,0.0,0.0,0,6,2009,0,13.021326833226556
160,24.0,2289,3,3,2,6,6,1978,1978,0.0,3,3,3.0,3.0,1.0,4.0,311,0.0,0,544,855,3,4.0,855,586,0,1441,0,0,2,1,3,1,3,7,7,1,3.0,1.0,2,440,3.0,3.0,2,28,0,0,0,0,0,0.0,0.0,0,4,2009,1,12.112270014482025
70,78.0,12168,3,3,1,8,6,1934,1998,0.0,3,3,4.0,3.0,2.0,3.0,428,0.0,0,537,965,3,4.0,1940,1254,0,3194,0,0,2,1,4,1,3,10,7,2,4.0,1.0,2,380,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,9,2007,-1,12.692640375414603
60,67.7156862745098,10364,2,3,2,6,5,1995,1996,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,806,806,4,4.0,806,766,0,1572,0,0,2,1,3,1,3,7,7,1,3.0,3.0,2,373,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,5,2007,1,12.218741725394649
90,64.0,7018,3,3,2,5,5,1979,1979,0.0,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,4.0,1535,0,0,1535,0,0,2,0,4,2,3,8,7,0,0.0,1.0,2,400,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2009,1,11.950694308035231
50,81.0,15593,3,3,2,7,4,1953,1953,0.0,4,3,3.0,3.0,1.0,3.0,603,0.0,0,701,1304,3,4.0,1304,983,0,2287,0,0,2,0,3,1,3,7,7,1,3.0,3.0,2,667,3.0,3.0,2,0,21,114,0,0,0,0.0,0.0,0,7,2006,1,12.465952596820145
60,98.0,12256,2,3,2,8,5,1994,1995,362.0,4,3,5.0,3.0,3.0,5.0,1032,0.0,0,431,1463,5,4.0,1500,1122,0,2622,1,0,2,1,3,1,4,9,7,2,3.0,2.0,2,712,3.0,3.0,2,186,32,0,0,0,0,0.0,0.0,0,4,2010,1,12.793471486271127
50,80.0,8480,3,3,2,5,5,1947,1950,0.0,3,3,3.0,3.0,1.0,2.0,442,0.0,0,390,832,3,4.0,832,384,0,1216,0,0,1,0,2,1,3,6,7,0,0.0,1.0,1,336,3.0,3.0,2,158,0,102,0,0,0,0.0,0.0,0,10,2008,-1,11.322619248481141
30,52.0,9022,3,3,2,5,8,1924,2006,0.0,4,3,3.0,3.0,1.0,0.0,0,0.0,0,768,768,5,4.0,792,0,0,792,0,0,1,0,2,1,4,5,7,0,0.0,1.0,1,240,2.0,2.0,0,316,0,120,0,0,0,0.0,0.0,0,5,2009,0,11.603679828238693
85,59.91111111111111,7252,2,3,2,5,5,1982,1982,0.0,3,3,4.0,3.0,3.0,5.0,685,0.0,0,173,858,3,4.0,858,0,0,858,1,0,1,0,2,1,3,5,7,0,0.0,1.0,2,576,3.0,3.0,2,120,0,0,0,0,0,0.0,0.0,0,4,2009,1,12.039268269800209
60,71.0,12209,2,3,2,6,5,2001,2002,0.0,3,3,5.0,3.0,1.0,4.0,690,0.0,0,114,804,5,4.0,804,1157,0,1961,1,0,2,1,3,1,4,7,7,1,3.0,3.0,2,560,3.0,3.0,2,125,192,0,0,0,0,0.0,0.0,0,6,2009,-1,12.097975504440306
20,85.0,14601,3,3,2,9,5,2006,2006,584.0,5,3,5.0,3.0,3.0,5.0,1260,0.0,0,578,1838,5,4.0,1838,0,0,1838,1,0,2,0,2,1,5,8,7,1,4.0,3.0,3,765,3.0,3.0,2,270,68,0,0,0,0,0.0,0.0,0,3,2009,0,12.66032791780777
20,59.91111111111111,11120,2,3,2,6,6,1984,1984,0.0,3,3,4.0,3.0,1.0,3.0,660,0.0,0,572,1232,3,4.0,1232,0,0,1232,0,0,2,0,3,1,3,6,7,0,0.0,1.0,2,516,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2008,1,12.188546548453408
120,67.7156862745098,4438,3,3,2,6,5,2004,2004,205.0,4,3,4.0,3.0,3.0,5.0,662,0.0,0,186,848,5,4.0,848,0,0,848,1,0,1,0,1,1,4,3,7,1,4.0,2.0,2,420,3.0,3.0,2,149,0,0,0,0,0,0.0,0.0,0,1,2008,-1,11.634666859956996
20,67.7156862745098,11717,2,3,2,6,6,1970,1970,571.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1442,1442,3,4.0,1442,0,0,1442,0,0,2,0,2,1,3,6,7,1,3.0,2.0,2,615,3.0,3.0,2,371,0,0,0,0,0,0.0,0.0,0,2,2009,1,12.300104279739276
20,60.0,6600,3,3,2,5,5,1962,1962,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,894,894,4,4.0,894,0,0,894,0,0,1,0,2,1,3,5,7,0,0.0,1.0,1,308,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2009,-1,11.20967558359951
20,66.0,12400,2,3,2,6,7,1958,1998,176.0,3,3,3.0,2.0,1.0,2.0,585,0.0,0,630,1215,3,3.0,1215,0,0,1215,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,297,3.0,3.0,2,0,0,0,0,234,0,0.0,0.0,0,6,2009,0,11.951180395901384
190,68.0,10880,3,3,2,5,5,1950,1950,0.0,3,3,3.0,3.0,1.0,4.0,1040,0.0,0,124,1164,3,4.0,1164,0,0,1164,1,0,1,0,3,1,3,5,7,0,0.0,1.0,1,240,3.0,3.0,2,0,48,0,0,0,0,0.0,0.0,0,8,2008,-1,11.408094935024517
50,70.0,11767,3,3,2,5,6,1946,1995,0.0,3,3,3.0,3.0,1.0,3.0,352,0.0,0,416,768,5,4.0,768,432,0,1200,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,240,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2008,1,12.01067585496888
20,95.0,15865,2,3,1,8,6,1970,1970,0.0,4,4,3.0,4.0,4.0,4.0,351,2.0,823,1043,2217,5,4.0,2217,0,0,2217,1,0,2,0,4,1,4,8,7,1,3.0,1.0,2,621,3.0,3.0,2,81,207,0,0,224,0,0.0,0.0,0,10,2007,-1,12.356284457397802
20,67.7156862745098,8125,3,3,2,7,5,2002,2002,295.0,4,3,4.0,3.0,1.0,5.0,986,0.0,0,668,1654,5,4.0,1654,0,0,1654,1,0,2,0,3,1,4,6,7,0,0.0,1.0,3,900,3.0,3.0,2,0,136,0,0,0,0,0.0,0.0,0,2,2006,1,12.481168654455379
30,50.0,5925,3,3,2,4,7,1937,2000,435.0,3,3,2.0,3.0,1.0,2.0,168,0.0,0,739,907,3,4.0,1131,0,0,1131,0,0,1,0,2,1,3,7,7,0,0.0,1.0,2,672,3.0,3.0,2,0,72,0,0,0,0,0.0,3.0,0,3,2007,1,11.740782489686499
80,72.0,7200,3,3,2,6,6,1976,1976,255.0,3,3,3.0,3.0,3.0,4.0,631,0.0,0,410,1041,5,4.0,1125,0,0,1125,1,0,1,0,3,1,3,6,7,1,2.0,1.0,1,352,3.0,3.0,2,296,0,0,0,0,0,0.0,2.0,0,10,2009,-1,11.386498253907547
20,40.0,13673,2,3,2,5,5,1962,1962,0.0,3,4,3.0,3.0,1.0,0.0,0,0.0,0,1140,1140,3,4.0,1696,0,0,1696,0,0,1,1,3,1,3,8,5,1,3.0,2.0,1,349,3.0,3.0,2,0,30,0,0,0,0,0.0,0.0,0,3,2007,1,12.097457033719438
30,51.0,5900,2,3,2,4,7,1923,1958,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,440,440,3,3.0,869,0,0,869,0,0,1,0,2,1,2,4,7,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2006,-1,10.838525127762976
50,40.0,4400,3,3,2,6,8,1920,1950,0.0,3,3,2.0,3.0,1.0,0.0,0,0.0,0,648,648,3,3.0,734,384,0,1118,0,0,1,0,2,1,3,6,7,0,0.0,1.0,2,440,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,10,2006,-1,11.281893184977125
20,74.0,10206,3,3,2,3,3,1952,1952,0.0,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,2.0,944,0,0,944,0,0,1,0,2,1,2,4,6,0,0.0,1.0,2,528,3.0,2.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2009,1,11.665035386811427
20,71.0,9204,3,3,2,5,5,1963,1963,0.0,3,3,3.0,3.0,1.0,3.0,25,2.0,872,247,1144,3,4.0,1144,0,0,1144,1,0,1,1,3,1,3,6,7,0,0.0,1.0,1,336,3.0,3.0,2,0,88,0,0,0,0,0.0,0.0,0,8,2008,1,11.972603984312626
80,84.03980099502488,11333,2,3,2,6,5,1976,1976,0.0,3,3,4.0,3.0,3.0,4.0,539,0.0,0,490,1029,3,4.0,1062,0,0,1062,1,0,1,0,3,1,3,5,7,2,3.0,2.0,2,539,3.0,3.0,2,120,0,0,0,0,0,0.0,0.0,0,5,2007,0,11.896826395162552
20,67.7156862745098,6173,2,3,2,5,6,1967,1967,75.0,3,3,3.0,3.0,1.0,5.0,599,0.0,0,277,876,3,4.0,902,0,0,902,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,288,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,8,2007,1,11.986228300986527
20,67.7156862745098,11400,3,3,2,10,5,2001,2002,705.0,5,3,5.0,3.0,4.0,5.0,1282,0.0,0,1351,2633,5,4.0,2633,0,0,2633,1,0,2,1,2,1,5,8,7,2,4.0,2.0,3,804,3.0,3.0,2,314,140,0,0,0,0,0.0,0.0,0,3,2007,-1,12.977071217769753
20,79.0,10240,3,3,2,6,6,1980,1980,157.0,3,4,4.0,3.0,1.0,3.0,625,1.0,1061,0,1686,3,4.0,1686,0,0,1686,1,0,2,0,3,1,3,7,7,1,3.0,1.0,2,612,3.0,3.0,2,384,131,0,0,0,0,0.0,0.0,0,5,2006,1,12.399305167635688
20,67.0,16285,1,3,2,7,5,2001,2002,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1413,1413,5,4.0,1430,0,0,1430,0,0,2,0,3,1,4,6,7,0,0.0,2.0,2,605,3.0,3.0,2,0,33,0,0,0,0,0.0,0.0,0,6,2009,1,12.3116827845337
80,70.0,7910,3,3,2,5,5,1960,1960,0.0,3,3,3.0,3.0,1.0,4.0,666,0.0,0,409,1075,4,4.0,1507,0,0,1507,0,0,2,0,4,1,3,7,3,0,0.0,1.0,1,404,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,8,2008,1,11.995622018836952
60,102.0,11143,2,3,2,8,5,2004,2005,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1580,1580,5,4.0,1580,886,0,2466,0,0,3,0,4,1,4,8,7,1,4.0,2.0,2,610,3.0,3.0,2,159,214,0,0,0,0,0.0,0.0,0,12,2007,-1,12.627465753513395
30,52.0,6292,3,3,2,6,5,1930,1950,0.0,3,3,4.0,3.0,2.0,2.0,384,0.0,0,384,768,3,4.0,790,0,0,790,0,0,1,0,2,1,3,4,7,0,0.0,1.0,1,160,2.0,3.0,2,0,141,0,0,0,0,0.0,0.0,0,4,2008,-1,10.957309935323504
50,60.0,9600,3,3,2,6,5,1924,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,572,572,2,2.0,572,524,0,1096,0,0,1,0,2,1,3,5,7,0,0.0,0.0,0,0,0.0,0.0,0,0,8,128,0,0,0,0.0,0.0,0,4,2008,-1,10.708049789878627
60,68.0,8846,3,3,2,6,5,2005,2006,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,750,750,5,4.0,750,750,0,1500,0,0,2,1,3,1,4,6,7,0,0.0,2.0,2,564,3.0,3.0,2,0,35,0,0,0,0,0.0,0.0,0,8,2006,-1,11.85610185607462
20,78.0,9317,2,3,2,6,5,2006,2006,0.0,4,3,4.0,3.0,1.0,5.0,24,0.0,0,1290,1314,4,4.0,1314,0,0,1314,0,0,2,0,3,1,4,6,7,1,4.0,2.0,2,440,3.0,3.0,2,0,22,0,0,0,0,0.0,0.0,0,3,2007,-1,11.85920696248193
70,121.0,17671,3,3,2,8,9,1882,1986,0.0,4,4,3.0,3.0,1.0,3.0,216,0.0,0,700,916,4,4.0,916,826,0,1742,0,0,1,1,4,1,4,8,7,1,4.0,1.0,2,424,3.0,3.0,1,0,169,0,0,0,0,0.0,0.0,0,11,2009,-1,11.797902237603623
60,69.0,7590,3,3,2,6,5,1966,1966,266.0,3,3,3.0,3.0,1.0,3.0,512,0.0,0,148,660,3,4.0,660,688,0,1348,0,0,1,1,3,1,3,6,7,1,2.0,2.0,2,453,3.0,3.0,2,188,108,0,0,0,0,0.0,0.0,0,7,2006,-1,11.69441624872541
70,55.0,8525,3,3,2,5,6,1911,1950,0.0,3,3,3.0,3.0,3.0,0.0,0,0.0,0,940,940,3,3.0,1024,940,0,1964,0,0,1,1,4,1,3,7,7,0,0.0,0.0,0,0,0.0,0.0,0,0,192,0,0,0,0,0.0,0.0,0,11,2008,-1,11.475948184426715
60,67.7156862745098,8068,2,3,2,6,5,2002,2002,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1010,1010,5,4.0,1010,1257,0,2267,0,0,2,1,4,1,4,8,7,1,3.0,2.0,2,390,3.0,3.0,2,120,46,0,0,0,0,0.0,0.0,0,12,2009,-1,12.024953956156597
80,67.7156862745098,12328,2,3,2,6,5,1976,1976,335.0,3,3,3.0,3.0,3.0,5.0,539,0.0,0,473,1012,3,4.0,1034,0,0,1034,1,0,1,0,3,1,3,6,7,0,0.0,1.0,3,888,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2010,-1,11.817090525108595
20,80.0,11844,2,3,2,8,5,2008,2008,464.0,4,3,5.0,3.0,2.0,0.0,0,0.0,0,2046,2046,5,4.0,2046,0,0,2046,0,0,2,1,3,1,4,7,7,1,4.0,3.0,3,834,3.0,3.0,2,322,82,0,0,0,0,0.0,0.0,0,7,2009,0,12.827992316801751
20,70.0,8294,3,3,2,4,5,1971,1971,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,858,858,3,4.0,872,0,0,872,0,0,1,0,3,1,3,5,7,0,0.0,1.0,4,480,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,6,2007,-1,11.392038396750305
20,83.0,9849,3,3,2,7,6,2007,2007,0.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1689,1689,5,4.0,1689,0,0,1689,0,0,2,0,3,1,4,7,7,0,0.0,2.0,3,954,3.0,3.0,2,0,56,0,0,0,0,0.0,0.0,0,6,2007,1,12.556366715702186
120,53.0,3684,3,3,2,7,5,2007,2007,130.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1373,1373,5,4.0,1555,0,0,1555,0,0,2,0,2,1,4,7,7,1,3.0,3.0,3,660,3.0,3.0,2,143,20,0,0,0,0,0.0,0.0,0,6,2009,1,12.257874610301435
75,60.0,7200,3,3,2,5,7,1920,1996,0.0,3,3,3.0,2.0,1.0,0.0,0,0.0,0,530,530,3,4.0,581,530,0,1111,0,0,1,0,3,1,2,6,7,0,0.0,1.0,1,288,3.0,3.0,0,0,0,144,0,0,0,0.0,0.0,0,3,2007,0,11.522875795823397
60,67.7156862745098,8063,3,3,2,6,5,2000,2000,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,924,924,5,4.0,948,742,0,1690,0,0,2,1,3,1,3,7,7,1,3.0,2.0,2,463,3.0,3.0,2,100,48,0,0,0,0,0.0,0.0,0,11,2007,1,12.285866586441037
60,72.0,10463,2,3,2,8,5,2005,2005,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,893,893,5,4.0,901,900,0,1801,0,0,2,1,3,1,4,8,7,1,4.0,3.0,3,800,3.0,3.0,2,0,116,0,0,0,0,0.0,0.0,0,6,2006,-1,12.227968191523606
60,67.7156862745098,8000,3,3,2,6,5,1995,1996,0.0,3,3,4.0,3.0,1.0,5.0,219,0.0,0,554,773,4,4.0,773,885,0,1658,1,0,2,1,3,1,3,8,7,1,3.0,3.0,2,431,3.0,3.0,2,224,84,0,0,0,0,0.0,0.0,0,6,2008,1,12.31212596082377
60,92.0,9920,2,3,2,7,5,1996,1997,0.0,4,3,4.0,3.0,3.0,5.0,862,0.0,0,255,1117,5,4.0,1127,886,0,2013,1,0,2,1,3,1,3,8,7,1,3.0,1.0,2,455,3.0,3.0,2,180,130,0,0,0,0,0.0,0.0,0,6,2007,-1,12.364615302693357
60,85.0,11003,3,3,2,10,5,2008,2008,160.0,5,3,5.0,3.0,3.0,5.0,765,0.0,0,252,1017,5,4.0,1026,981,0,2007,1,0,2,1,3,1,5,10,7,1,5.0,3.0,3,812,3.0,3.0,2,168,52,0,0,0,0,0.0,0.0,0,4,2009,1,12.752721800145755
60,67.7156862745098,8121,2,3,2,6,5,2000,2000,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,953,953,5,4.0,953,711,0,1664,0,0,2,1,3,1,3,7,7,1,3.0,2.0,2,460,3.0,3.0,2,100,40,0,0,0,0,0.0,0.0,0,1,2006,-1,11.830473257310056
20,68.0,9571,3,3,2,5,6,1956,1956,0.0,3,3,3.0,3.0,3.0,3.0,739,0.0,0,405,1144,3,4.0,1144,0,0,1144,1,0,1,0,3,1,3,6,7,0,0.0,1.0,1,596,3.0,3.0,2,44,0,0,0,0,0,0.0,0.0,0,6,2010,0,11.76756768334381
20,71.0,9187,3,3,2,6,5,1983,1983,0.0,3,4,3.0,3.0,1.0,4.0,336,0.0,0,748,1084,3,4.0,1080,0,0,1080,0,0,1,1,3,1,3,5,7,0,0.0,1.0,2,484,3.0,3.0,2,120,0,158,0,0,0,0.0,0.0,0,6,2007,0,11.805595078933049
120,67.7156862745098,4435,3,3,2,6,5,2003,2003,170.0,4,3,4.0,3.0,3.0,5.0,685,0.0,0,163,848,5,4.0,848,0,0,848,1,0,1,0,1,1,4,4,7,0,0.0,3.0,2,420,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,0,5,2009,1,12.07527454164202
50,60.0,10134,3,3,2,5,6,1940,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,735,735,4,3.0,735,299,0,1034,0,0,1,0,2,1,3,5,7,0,0.0,1.0,1,240,3.0,3.0,2,0,39,0,0,0,0,0.0,0.0,0,7,2007,0,11.59910316121128
20,80.0,14000,3,3,2,6,8,1950,2004,0.0,3,4,3.0,3.0,1.0,0.0,0,0.0,0,1092,1092,5,4.0,1152,0,0,1152,0,1,1,0,3,1,4,6,7,1,4.0,1.0,1,300,3.0,3.0,2,0,36,0,0,0,0,0.0,4.0,0,8,2009,0,11.973509872299472
60,65.0,8125,3,3,2,7,6,2007,2007,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,813,813,5,4.0,822,843,0,1665,0,0,2,1,3,1,4,7,7,0,0.0,2.0,2,562,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2008,1,12.395229978266547
20,79.0,8910,3,3,2,6,6,1959,1959,0.0,3,3,3.0,3.0,2.0,4.0,655,0.0,0,0,655,5,4.0,1194,0,0,1194,0,1,1,0,3,1,3,6,7,1,2.0,3.0,2,539,3.0,3.0,2,0,0,192,0,0,0,0.0,0.0,0,7,2006,-1,11.755057629052386
75,60.0,10800,3,3,2,7,7,1914,1970,0.0,3,3,4.0,3.0,2.0,2.0,390,0.0,0,490,880,2,4.0,880,888,0,1768,0,0,1,1,2,1,3,6,7,2,3.0,1.0,2,320,3.0,3.0,0,0,341,0,0,0,0,0.0,0.0,0,10,2006,1,12.18738621866883
120,43.0,3182,3,3,2,8,5,2004,2005,16.0,4,3,4.0,3.0,1.0,5.0,24,0.0,0,1232,1256,5,4.0,1269,0,0,1269,0,0,2,0,2,1,4,6,7,1,3.0,3.0,2,430,3.0,3.0,2,146,20,0,0,144,0,0.0,0.0,0,4,2010,1,12.333367604782683
160,24.0,1300,3,3,2,6,6,1980,1980,0.0,3,3,4.0,3.0,1.0,4.0,285,0.0,0,276,561,3,4.0,561,668,0,1229,0,0,1,1,2,1,3,5,7,1,3.0,3.0,2,462,3.0,3.0,2,150,0,0,0,0,0,0.0,4.0,0,5,2009,0,11.728036844587175
60,67.7156862745098,7861,2,3,2,6,5,2002,2003,0.0,4,3,4.0,3.0,1.0,5.0,457,0.0,0,326,783,5,4.0,807,702,0,1509,1,0,2,1,3,1,4,7,7,1,4.0,3.0,2,393,3.0,3.0,2,100,75,0,0,0,0,0.0,0.0,0,6,2006,1,12.293759391490882
30,58.0,9098,2,3,2,4,7,1920,2002,0.0,3,3,3.0,3.0,2.0,4.0,348,0.0,0,180,528,5,4.0,605,0,0,605,1,0,1,0,2,1,3,5,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,144,0,0,0,0.0,0.0,0,7,2007,1,11.7039431418913
70,50.0,5250,3,3,2,8,5,1872,1987,0.0,3,4,3.0,2.0,1.0,1.0,259,0.0,0,425,684,2,4.0,938,1215,205,2358,0,0,2,0,4,1,3,8,7,0,0.0,0.0,0,0,0.0,0.0,2,0,54,20,0,0,0,0.0,0.0,0,12,2008,0,11.711776323715394
