MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Magic,Target
160,24.0,2289,3,3,2,6,6,1978,1978,0.0,3,3,3.0,3.0,1.0,4.0,311,0.0,0,544,855,3,4.0,855,586,0,1441,0,0,2,1,3,1,3,7,7,1,3.0,1.0,2,440,3.0,3.0,2,28,0,0,0,0,0,0.0,0.0,0,4,2009,1,12.112270014482025
120,40.0,5664,2,3,2,8,5,2000,2000,0.0,4,3,4.0,3.0,1.0,5.0,1158,0.0,0,343,1501,5,4.0,1659,0,0,1659,1,0,2,0,2,1,5,5,7,1,5.0,3.0,2,499,3.0,3.0,2,212,59,0,0,0,0,0.0,0.0,0,10,2009,-1,12.406280095793571
30,40.0,4280,3,3,2,5,6,1913,2002,0.0,3,3,3.0,3.0,1.0,1.0,365,0.0,0,75,440,3,4.0,694,0,0,694,0,0,1,0,2,1,4,4,7,1,4.0,1.0,1,352,4.0,3.0,1,0,0,34,0,0,0,0.0,3.0,0,3,2007,-1,10.95174264256609
20,70.0,8120,3,3,2,4,7,1970,1970,0.0,3,4,3.0,3.0,1.0,4.0,191,0.0,0,673,864,5,4.0,864,0,0,864,0,0,1,0,3,1,3,5,7,0,0.0,1.0,2,463,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2009,0,11.732060994886899
60,63.515151515151516,10900,2,3,2,6,7,1977,1977,153.0,3,3,4.0,3.0,1.0,5.0,378,0.0,0,311,689,5,4.0,689,703,0,1392,0,0,1,1,3,1,3,6,7,0,0.0,3.0,1,299,3.0,3.0,2,0,36,0,0,0,0,0.0,3.0,450,3,2010,-1,11.75245616448355
60,67.7156862745098,8880,2,3,2,7,5,1994,2002,0.0,4,3,4.0,3.0,1.0,5.0,695,0.0,0,253,948,5,4.0,1222,888,0,2110,1,0,2,1,3,1,4,8,7,2,2.0,2.0,2,463,3.0,3.0,2,0,130,0,0,0,0,0.0,0.0,0,5,2010,1,12.383380419264236
30,50.0,6000,3,3,2,5,7,1921,1950,0.0,3,3,3.0,3.0,1.0,1.0,616,0.0,0,0,616,4,4.0,616,0,0,616,0,0,1,0,2,1,3,4,7,0,0.0,1.0,1,205,3.0,3.0,2,0,0,129,0,0,0,0.0,0.0,0,6,2006,1,11.732808516691666
60,74.0,9056,2,3,2,8,5,2004,2004,0.0,4,3,5.0,4.0,3.0,0.0,0,0.0,0,707,707,5,4.0,707,707,0,1414,0,0,2,1,3,1,4,6,7,1,4.0,3.0,2,403,3.0,3.0,2,100,35,0,0,0,0,0.0,0.0,0,10,2006,-1,11.879032896197694
50,60.0,9900,3,3,2,6,7,1940,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,778,778,3,4.0,944,545,0,1489,0,0,2,0,3,1,3,7,7,1,4.0,1.0,1,240,3.0,3.0,2,335,0,0,0,0,0,0.0,2.0,0,7,2009,1,12.077724069962885
20,79.0,8910,3,3,2,6,6,1959,1959,0.0,3,3,3.0,3.0,2.0,4.0,655,0.0,0,0,655,5,4.0,1194,0,0,1194,0,1,1,0,3,1,3,6,7,1,2.0,3.0,2,539,3.0,3.0,2,0,0,192,0,0,0,0.0,0.0,0,7,2006,-1,11.755057629052386
20,90.0,14684,2,3,2,7,7,1990,1991,234.0,4,3,4.0,3.0,2.0,4.0,485,3.0,177,1496,2158,4,4.0,2196,0,0,2196,0,0,2,0,3,1,4,7,7,1,3.0,2.0,3,701,3.0,3.0,2,84,70,0,0,0,0,0.0,0.0,0,6,2009,1,12.634675654234918
20,75.0,9937,3,3,2,5,6,1965,1965,0.0,4,3,3.0,3.0,1.0,3.0,830,1.0,290,136,1256,4,4.0,1256,0,0,1256,1,0,1,1,3,1,3,6,7,0,0.0,3.0,1,276,3.0,3.0,2,736,68,0,0,0,0,0.0,0.0,0,6,2008,-1,11.646238507900804
20,69.0,11302,2,3,2,8,5,2005,2006,238.0,4,3,4.0,3.0,4.0,5.0,1422,0.0,0,392,1814,5,4.0,1826,0,0,1826,1,0,2,0,3,1,4,7,7,1,3.0,3.0,3,758,3.0,3.0,2,180,75,0,0,120,0,0.0,0.0,0,8,2006,-1,12.553069517846879
120,67.7156862745098,4435,3,3,2,6,5,2003,2003,170.0,4,3,4.0,3.0,3.0,5.0,685,0.0,0,163,848,5,4.0,848,0,0,848,1,0,1,0,1,1,4,4,7,0,0.0,3.0,2,420,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,0,5,2009,1,12.07527454164202
60,80.0,10400,3,3,2,7,5,1998,1998,0.0,3,3,4.0,3.0,3.0,0.0,0,0.0,0,866,866,5,4.0,866,913,0,1779,0,0,2,1,3,1,4,6,7,0,0.0,2.0,2,546,3.0,3.0,2,198,36,0,0,0,0,0.0,0.0,0,3,2009,-1,11.999516299404286
20,67.7156862745098,9819,2,3,1,6,5,1977,1977,0.0,3,3,3.0,3.0,4.0,4.0,1567,0.0,0,0,1567,3,4.0,1567,0,0,1567,1,0,2,0,2,1,4,5,7,2,3.0,2.0,2,714,3.0,3.0,2,264,32,0,0,0,0,0.0,0.0,0,5,2009,-1,11.981744201952523
20,50.0,9000,3,3,2,2,3,1949,1950,0.0,3,3,3.0,3.0,3.0,3.0,50,0.0,0,430,480,3,3.0,480,0,0,480,1,0,0,0,1,1,3,4,7,0,0.0,1.0,1,308,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,10,2006,-1,6.007080807085217
20,78.0,10140,3,3,2,6,5,1974,1974,174.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,1064,1064,3,4.0,1350,0,0,1350,0,0,2,0,3,1,3,7,7,1,3.0,2.0,2,478,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,8,2009,-1,11.772214728662416
60,82.0,9430,3,3,2,8,5,1999,1999,673.0,4,3,4.0,3.0,2.0,5.0,1163,0.0,0,89,1252,5,4.0,1268,1097,0,2365,1,0,2,1,3,1,4,8,7,1,4.0,2.0,3,856,3.0,3.0,2,0,128,0,0,180,0,0.0,0.0,0,7,2009,1,12.826977062853198
70,54.0,6629,3,3,2,6,6,1925,1950,0.0,3,4,3.0,3.0,1.0,3.0,551,0.0,0,121,672,3,4.0,697,672,0,1369,1,0,2,0,3,1,3,6,7,0,0.0,1.0,1,300,3.0,3.0,2,147,0,0,0,0,0,0.0,0.0,0,7,2009,1,11.84829770533517
60,42.0,26178,2,3,1,7,5,1989,1990,293.0,4,3,4.0,3.0,4.0,5.0,965,0.0,0,245,1210,5,4.0,1238,1281,0,2519,1,0,2,1,4,1,4,9,7,2,4.0,2.0,2,628,3.0,3.0,2,320,27,0,0,0,0,0.0,0.0,0,4,2006,-1,12.612740250901346
20,64.0,6762,3,3,2,7,5,2006,2006,24.0,4,3,4.0,3.0,3.0,5.0,686,0.0,0,501,1187,5,4.0,1208,0,0,1208,1,0,2,0,2,1,4,6,7,0,0.0,2.0,2,632,3.0,3.0,2,105,61,0,0,0,0,0.0,0.0,0,2,2010,-1,12.045664176494581
30,59.0,8263,3,3,1,6,5,1920,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1012,1012,3,3.0,1012,0,0,1012,0,0,1,0,2,1,3,6,7,1,4.0,1.0,1,308,3.0,3.0,2,0,22,112,0,0,0,0.0,3.0,0,5,2007,-1,11.328989417025959
20,60.0,7332,3,3,2,6,6,1959,1959,207.0,3,3,3.0,3.0,1.0,3.0,414,0.0,0,450,864,5,4.0,864,0,0,864,1,0,1,0,2,1,4,4,7,0,0.0,1.0,1,288,3.0,3.0,2,168,0,0,0,0,0,0.0,0.0,0,10,2006,-1,11.350189825178479
80,80.0,9600,3,3,2,6,7,1976,1994,360.0,4,4,3.0,3.0,1.0,0.0,0,0.0,0,528,528,5,4.0,1094,761,0,1855,0,0,2,1,3,1,3,7,7,1,3.0,2.0,2,512,3.0,3.0,2,113,100,0,0,0,0,0.0,0.0,0,8,2007,-1,11.915350622842226
30,70.0,5684,3,3,2,6,8,1930,2005,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,813,813,5,3.0,813,0,0,813,0,0,1,0,2,1,4,5,7,0,0.0,1.0,1,270,2.0,2.0,0,0,113,0,0,0,0,0.0,0.0,0,6,2006,0,11.608235644774552
120,30.0,9549,2,3,2,8,5,1995,1996,0.0,4,4,4.0,4.0,3.0,1.0,437,5.0,1057,0,1494,5,4.0,1494,0,0,1494,1,0,1,1,2,1,5,6,7,1,4.0,3.0,2,481,3.0,3.0,2,0,30,0,0,216,0,0.0,0.0,0,4,2006,-1,12.356387042489661
20,67.7156862745098,9790,3,3,2,6,5,1967,1967,0.0,3,3,3.0,3.0,1.0,2.0,251,1.0,630,491,1372,3,4.0,1342,0,0,1342,0,0,2,0,3,1,3,7,7,1,4.0,1.0,2,457,3.0,3.0,2,0,0,0,0,197,0,0.0,0.0,0,9,2009,1,12.191520199183566
50,77.0,9786,2,3,2,6,7,1962,1981,0.0,3,3,3.0,3.0,1.0,2.0,600,0.0,0,312,912,3,4.0,1085,649,0,1734,0,0,1,1,3,1,4,7,7,1,4.0,2.0,2,440,3.0,3.0,2,0,0,0,0,128,0,0.0,4.0,0,6,2006,-1,11.72926016936726
30,51.0,6120,3,3,2,2,3,1936,1950,0.0,2,2,3.0,2.0,1.0,0.0,0,0.0,0,264,264,2,3.0,800,0,0,800,0,0,1,0,1,1,2,4,3,1,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1,2009,1,11.444059121136897
20,68.0,8562,3,3,1,5,6,1957,2002,145.0,3,3,3.0,3.0,3.0,2.0,383,0.0,0,833,1216,5,3.0,1526,0,0,1526,0,0,1,0,4,1,3,7,5,1,4.0,1.0,1,364,3.0,3.0,2,116,78,0,0,0,0,0.0,0.0,0,5,2010,-1,11.600058635486215
120,67.7156862745098,3196,3,3,2,7,5,2003,2004,18.0,4,3,4.0,3.0,4.0,0.0,0,0.0,0,1374,1374,5,4.0,1557,0,0,1557,0,0,2,0,2,1,4,7,7,1,3.0,3.0,2,420,3.0,3.0,2,143,20,0,0,0,0,0.0,0.0,0,10,2006,1,12.503931949362457
60,100.0,9500,3,3,2,6,6,1964,1978,272.0,3,3,3.0,3.0,1.0,2.0,442,0.0,0,374,816,3,4.0,1127,850,0,1977,0,1,1,1,4,1,3,9,7,1,3.0,2.0,2,540,3.0,3.0,2,0,52,0,0,0,0,0.0,4.0,0,6,2007,-1,11.780090209454686
20,68.0,9571,3,3,2,5,6,1956,1956,0.0,3,3,3.0,3.0,3.0,3.0,739,0.0,0,405,1144,3,4.0,1144,0,0,1144,1,0,1,0,3,1,3,6,7,0,0.0,1.0,1,596,3.0,3.0,2,44,0,0,0,0,0,0.0,0.0,0,6,2010,0,11.76756768334381
80,67.7156862745098,9125,2,3,2,7,5,1992,1992,170.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,384,384,4,4.0,812,670,0,1482,0,0,2,1,3,1,4,7,7,1,3.0,3.0,2,392,3.0,3.0,2,100,25,0,0,0,0,0.0,0.0,0,7,2007,1,12.203763632921287
80,76.0,9967,2,3,2,7,5,2000,2000,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,384,384,5,4.0,774,656,0,1430,0,0,2,1,3,1,3,8,7,1,3.0,2.0,2,400,3.0,3.0,2,100,0,0,0,0,0,0.0,0.0,0,12,2007,-1,11.81060543615051
20,60.0,8070,3,3,2,4,5,1994,1995,0.0,3,3,4.0,3.0,1.0,5.0,588,0.0,0,402,990,5,4.0,990,0,0,990,1,0,1,0,3,1,3,5,7,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2007,0,11.724805824005728
60,68.0,10769,2,3,2,8,5,2007,2007,0.0,4,3,4.0,3.0,3.0,5.0,20,0.0,0,846,866,5,4.0,866,902,0,1768,0,0,2,1,3,1,4,7,7,0,0.0,2.0,2,578,3.0,3.0,2,144,105,0,0,0,0,0.0,0.0,0,4,2009,1,12.41329248933592
70,60.0,7200,3,3,2,7,9,1936,2007,0.0,4,4,4.0,4.0,1.0,4.0,350,3.0,210,0,560,5,4.0,575,560,0,1135,1,0,1,0,3,1,4,6,7,0,0.0,2.0,2,576,3.0,3.0,2,256,0,0,0,0,0,0.0,3.0,0,4,2009,1,12.154964931563468
60,107.0,10186,2,3,2,7,5,1992,1992,0.0,4,3,4.0,3.0,1.0,5.0,674,0.0,0,76,750,5,4.0,1061,862,0,1923,1,0,2,1,3,1,4,8,7,1,3.0,2.0,2,564,3.0,3.0,2,240,39,0,0,0,0,0.0,0.0,0,6,2010,-1,11.955105021262542
20,70.0,7945,3,3,2,5,6,1959,1959,0.0,3,3,3.0,3.0,1.0,4.0,179,3.0,506,465,1150,5,3.0,1150,0,0,1150,1,0,1,0,3,1,3,6,7,0,0.0,2.0,1,300,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2006,1,12.069803096200266
20,70.0,7560,3,3,2,5,5,1959,1959,0.0,3,3,3.0,3.0,1.0,1.0,369,0.0,0,671,1040,3,3.0,1040,0,0,1040,0,0,1,0,3,1,3,6,7,0,0.0,2.0,1,286,3.0,3.0,2,140,0,252,0,0,0,0.0,2.0,0,7,2006,-1,11.500423832162301
120,32.0,4500,3,3,2,6,5,1998,1998,443.0,3,4,5.0,4.0,1.0,5.0,1201,0.0,0,36,1237,5,4.0,1337,0,0,1337,1,0,2,0,2,1,3,5,7,0,0.0,3.0,2,405,3.0,3.0,2,0,199,0,0,0,0,0.0,0.0,0,3,2006,1,12.148745989975797
120,67.7156862745098,4438,3,3,2,6,5,2004,2004,169.0,4,3,4.0,3.0,4.0,5.0,662,0.0,0,186,848,5,4.0,848,0,0,848,1,0,1,0,1,1,4,4,7,1,4.0,3.0,2,420,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,0,6,2008,0,11.881034786534624
20,50.0,6000,3,3,2,5,6,1957,1957,0.0,3,3,3.0,3.0,1.0,2.0,308,0.0,0,620,928,4,3.0,928,0,0,928,0,0,1,0,3,1,3,5,7,0,0.0,3.0,1,288,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2008,0,11.630708500626612
120,53.0,3684,3,3,2,7,5,2007,2007,130.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1373,1373,5,4.0,1555,0,0,1555,0,0,2,0,2,1,4,7,7,1,3.0,3.0,3,660,3.0,3.0,2,143,20,0,0,0,0,0.0,0.0,0,6,2009,1,12.257874610301435
60,59.0,11796,2,3,2,7,5,2004,2005,0.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,847,847,5,4.0,847,1112,0,1959,0,0,2,1,4,1,4,8,7,1,4.0,3.0,2,434,3.0,3.0,2,100,48,0,0,0,0,0.0,0.0,0,7,2007,0,12.2783933071098
60,105.0,13693,3,3,2,9,5,2006,2006,772.0,5,3,4.0,3.0,3.0,0.0,0,0.0,0,2153,2153,5,4.0,2069,574,0,2643,0,0,2,1,3,1,5,9,7,1,4.0,3.0,3,694,3.0,3.0,2,414,84,0,0,0,0,0.0,0.0,0,3,2007,1,12.936783518475496
60,59.91111111111111,12384,3,3,2,7,7,1976,1976,233.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,793,793,3,4.0,1142,793,0,1935,0,0,2,1,3,1,3,7,7,1,3.0,2.0,2,550,3.0,3.0,2,0,113,252,0,0,0,0.0,0.0,0,11,2007,0,12.195517131590657
120,67.7156862745098,4426,3,3,2,6,5,2004,2004,147.0,4,3,4.0,3.0,4.0,5.0,697,0.0,0,151,848,5,4.0,848,0,0,848,1,0,1,0,1,1,4,3,7,1,3.0,2.0,2,420,3.0,3.0,2,149,0,0,0,0,0,0.0,0.0,0,5,2008,1,12.080760316880289
20,48.0,17043,2,3,2,6,5,1979,1998,0.0,3,4,4.0,2.0,1.0,0.0,0,0.0,0,1362,1362,3,4.0,1586,0,0,1586,0,0,2,0,3,1,3,7,7,1,3.0,1.0,2,435,3.0,3.0,2,192,0,0,0,0,0,0.0,0.0,0,1,2009,1,12.285746933470726
50,60.0,9738,3,3,2,5,7,1924,1950,0.0,3,4,3.0,3.0,1.0,3.0,392,0.0,0,392,784,4,4.0,949,272,0,1221,1,0,1,0,4,1,3,7,7,0,0.0,1.0,1,392,3.0,3.0,2,0,0,236,0,0,0,0.0,0.0,0,3,2006,1,11.855225803776436
50,60.0,10410,3,3,2,5,7,1916,1987,0.0,3,3,2.0,3.0,1.0,0.0,0,0.0,0,660,660,5,4.0,808,704,144,1656,0,0,2,1,3,1,3,8,5,0,0.0,1.0,1,180,2.0,2.0,0,0,0,0,140,0,0,0.0,3.0,0,8,2009,-1,11.513653489022964
50,80.0,9600,3,3,2,6,5,1950,1950,0.0,3,3,3.0,3.0,1.0,3.0,280,0.0,0,752,1032,3,3.0,1032,220,0,1252,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,288,3.0,3.0,2,0,0,96,0,0,0,0.0,0.0,0,4,2008,1,11.943121190570695
120,53.0,4043,3,3,2,6,5,1977,1977,0.0,3,3,4.0,3.0,1.0,4.0,360,0.0,0,709,1069,3,4.0,1069,0,0,1069,0,0,2,0,2,1,3,4,7,1,2.0,2.0,2,440,3.0,3.0,2,0,55,0,0,165,0,0.0,0.0,0,7,2010,0,11.755871643580617
20,43.0,3182,3,3,2,7,5,2007,2007,16.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1266,1266,5,4.0,1266,0,0,1266,0,0,2,0,2,1,4,6,7,1,4.0,3.0,2,388,3.0,3.0,2,100,16,0,0,0,0,0.0,0.0,0,3,2008,1,12.184240040030847
70,50.0,10300,2,3,2,7,6,1921,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,576,576,4,4.0,902,808,0,1710,0,0,2,0,3,1,3,9,7,0,0.0,1.0,2,480,3.0,3.0,2,12,11,64,0,0,0,0.0,4.0,0,4,2010,-1,11.573043667981416
80,75.0,9750,3,3,2,5,5,1967,1967,0.0,3,3,3.0,3.0,3.0,4.0,400,2.0,480,100,980,4,4.0,980,0,0,980,0,0,2,0,3,1,3,6,7,0,0.0,3.0,1,384,3.0,3.0,2,68,0,0,0,0,0,0.0,0.0,0,10,2006,-1,11.5222270332188
70,63.0,15576,3,3,2,6,7,1915,1976,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,840,840,5,4.0,840,840,0,1680,0,0,2,0,4,1,3,8,7,0,0.0,1.0,1,308,3.0,3.0,2,0,0,160,0,0,0,0.0,0.0,0,3,2008,-1,11.864584506672886
20,59.91111111111111,8544,2,3,2,5,6,1966,2006,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1228,1228,4,4.0,1228,0,0,1228,0,0,1,1,3,1,4,6,7,0,0.0,1.0,1,271,3.0,3.0,2,0,65,0,0,0,0,0.0,3.0,0,6,2008,-1,11.630688249892598
190,62.0,10106,3,3,2,5,7,1940,1999,0.0,3,4,3.0,3.0,1.0,4.0,351,2.0,181,112,644,4,4.0,808,547,0,1355,1,0,2,0,4,2,3,6,7,0,0.0,0.0,0,0,0.0,0.0,2,140,0,0,0,0,0,0.0,0.0,0,9,2008,-1,11.430491440334194
60,88.0,12665,2,3,2,8,5,2005,2006,245.0,4,3,4.0,4.0,4.0,0.0,0,0.0,0,1094,1094,5,4.0,1133,1349,0,2482,0,0,2,1,4,1,4,9,7,1,4.0,3.0,3,642,3.0,3.0,2,144,39,0,0,0,0,0.0,0.0,0,2,2007,-1,12.416701069805423
160,21.0,1680,3,3,2,6,5,1972,1972,297.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,483,483,3,4.0,483,504,0,987,0,0,1,1,2,1,3,5,7,1,1.0,1.0,1,288,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2006,0,11.456355113481834
20,67.0,8877,3,3,2,4,5,1951,1951,0.0,3,3,2.0,2.0,1.0,1.0,836,0.0,0,0,836,3,2.0,1220,0,0,1220,0,0,1,0,2,1,3,6,7,0,0.0,1.0,2,396,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2006,1,11.84087901005047
60,65.0,8125,3,3,2,7,6,2007,2007,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,813,813,5,4.0,822,843,0,1665,0,0,2,1,3,1,4,7,7,0,0.0,2.0,2,562,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2008,1,12.395229978266547
120,67.7156862745098,4928,2,3,2,6,6,1976,1976,0.0,3,3,4.0,3.0,1.0,1.0,958,0.0,0,0,958,3,4.0,958,0,0,958,0,0,2,0,2,1,3,5,7,0,0.0,2.0,2,440,3.0,3.0,2,0,60,0,0,0,0,0.0,0.0,0,10,2009,1,12.087552541248252
50,55.0,7642,3,3,2,7,8,1918,1998,0.0,4,3,3.0,3.0,1.0,0.0,0,0.0,0,912,912,4,4.0,912,514,0,1426,0,0,1,1,3,1,4,7,7,1,4.0,1.0,1,216,3.0,3.0,2,0,240,0,0,0,0,0.0,4.0,0,6,2007,0,12.154516158615772
190,70.0,5600,3,3,2,4,5,1930,1950,0.0,2,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,4.0,372,720,0,1092,0,0,2,0,3,2,2,7,4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,3500,7,2010,-1,9.971541510545372
80,59.91111111111111,21453,2,3,0,6,5,1969,1969,0.0,3,3,3.0,3.0,4.0,4.0,938,0.0,0,0,938,5,4.0,988,0,0,988,1,0,1,0,1,1,3,4,7,2,3.0,1.0,2,540,3.0,3.0,2,0,130,0,130,0,0,0.0,0.0,0,10,2006,-1,11.879018693667236
60,68.0,11250,2,3,2,7,5,2001,2002,162.0,4,3,4.0,3.0,2.0,5.0,486,0.0,0,434,920,5,4.0,920,866,0,1786,1,0,2,1,3,1,4,6,7,1,3.0,2.0,2,608,3.0,3.0,2,0,42,0,0,0,0,0.0,0.0,0,9,2008,-1,12.143411355754196
30,67.7156862745098,12342,2,3,2,4,5,1940,1950,0.0,3,3,3.0,3.0,1.0,3.0,262,0.0,0,599,861,5,4.0,861,0,0,861,0,0,1,0,1,1,3,4,7,0,0.0,1.0,2,539,3.0,3.0,2,158,0,0,0,0,0,0.0,0.0,0,3,2009,-1,10.75690030634266
20,93.0,15306,2,3,2,8,5,2006,2007,100.0,4,3,5.0,3.0,4.0,5.0,80,0.0,0,1652,1732,5,4.0,1776,0,0,1776,1,0,2,0,3,1,4,7,7,1,4.0,3.0,3,712,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2007,1,12.674993333215019
20,80.0,11900,2,3,2,6,5,1957,1957,387.0,3,3,3.0,3.0,1.0,2.0,1040,0.0,0,352,1392,3,3.0,1392,0,0,1392,1,0,1,1,3,1,3,6,7,2,4.0,2.0,2,458,3.0,3.0,2,0,0,0,0,192,0,0.0,0.0,0,6,2008,-1,11.786155001977981
20,102.0,17920,3,3,2,5,4,1955,1974,0.0,3,3,3.0,3.0,2.0,4.0,306,2.0,1085,372,1763,3,4.0,1779,0,0,1779,1,0,1,1,3,1,3,6,7,1,4.0,1.0,2,454,3.0,3.0,2,0,418,0,0,312,0,0.0,0.0,0,7,2006,1,12.227651208999589
20,80.0,8892,2,3,2,5,5,1960,1960,66.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1065,1065,4,4.0,1065,0,0,1065,0,0,1,1,3,1,3,6,7,0,0.0,1.0,2,461,3.0,3.0,2,74,0,0,0,0,0,0.0,0.0,0,7,2007,-1,11.429742425643989
20,64.0,7314,3,3,2,7,5,2007,2007,82.0,4,3,4.0,3.0,3.0,5.0,724,0.0,0,508,1232,5,4.0,1232,0,0,1232,1,0,2,0,2,1,4,6,7,0,0.0,2.0,2,632,3.0,3.0,2,132,0,0,0,0,0,0.0,0.0,0,2,2009,0,12.178187442040638
20,67.7156862745098,12493,2,3,2,4,5,1960,1960,0.0,3,3,3.0,3.0,1.0,4.0,419,2.0,306,375,1100,3,4.0,1100,0,0,1100,1,0,1,0,3,1,3,6,7,1,1.0,2.0,1,312,3.0,3.0,2,355,0,0,0,0,0,0.0,2.0,0,4,2008,1,12.081154259675873
20,75.0,9750,3,3,2,7,5,2000,2001,171.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1630,1630,5,4.0,1630,0,0,1630,0,0,2,0,3,1,4,6,7,1,3.0,1.0,2,451,3.0,3.0,2,74,234,0,0,0,0,0.0,0.0,0,10,2009,1,12.421688835219749
50,79.0,9490,3,3,2,6,7,1941,1950,0.0,3,3,3.0,3.0,1.0,3.0,403,2.0,165,238,806,3,3.0,958,620,0,1578,1,0,1,0,3,1,2,5,7,2,3.0,1.0,1,240,3.0,3.0,2,0,0,32,0,0,0,0.0,3.0,0,8,2006,0,11.79810440720389
50,80.0,8480,3,3,2,5,5,1947,1950,0.0,3,3,3.0,3.0,1.0,2.0,442,0.0,0,390,832,3,4.0,832,384,0,1216,0,0,1,0,2,1,3,6,7,0,0.0,1.0,1,336,3.0,3.0,2,158,0,102,0,0,0,0.0,0.0,0,10,2008,-1,11.322619248481141
20,89.0,12898,2,3,2,9,5,2007,2008,70.0,4,3,5.0,3.0,4.0,5.0,1022,0.0,0,598,1620,5,4.0,1620,0,0,1620,1,0,2,0,2,1,5,6,7,1,5.0,3.0,3,912,3.0,3.0,2,228,0,0,0,0,0,0.0,0.0,0,9,2009,-1,12.54605011187198
