MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Magic,Target
60,85.0,11924,2,3,2,9,5,2005,2006,286.0,5,3,5.0,3.0,1.0,5.0,998,0.0,0,177,1175,5,4.0,1182,1142,0,2324,1,0,3,0,4,1,5,11,7,2,4.0,3.0,3,736,3.0,3.0,2,147,21,0,0,0,0,0.0,0.0,0,7,2006,1,12.846700175420347
120,55.0,7892,3,3,2,6,5,1993,1993,0.0,4,3,4.0,3.0,1.0,5.0,300,0.0,0,899,1199,5,4.0,1199,0,0,1199,0,0,2,0,2,1,4,5,7,0,0.0,2.0,2,530,3.0,3.0,2,0,63,0,0,0,0,0.0,0.0,0,3,2008,0,11.94405831982697
30,60.0,10800,3,3,2,4,6,1927,2007,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,656,656,3,4.0,968,0,0,968,0,0,2,0,4,1,3,5,7,0,0.0,1.0,1,216,2.0,2.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2007,1,11.505686792647419
20,70.0,9100,3,3,2,7,5,2001,2001,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1212,1212,5,4.0,1212,0,0,1212,0,0,2,0,3,1,4,6,7,0,0.0,2.0,2,573,3.0,3.0,2,356,0,0,0,0,0,0.0,0.0,0,6,2009,1,12.271113265929001
120,39.0,5389,2,3,2,8,5,1995,1996,0.0,4,3,4.0,3.0,1.0,5.0,1180,0.0,0,415,1595,5,4.0,1616,0,0,1616,1,0,2,0,2,1,4,5,7,1,3.0,2.0,2,608,3.0,3.0,2,237,152,0,0,0,0,0.0,0.0,0,3,2010,1,12.509727374410698
20,75.0,10084,3,3,2,8,5,2004,2005,186.0,4,3,5.0,3.0,3.0,5.0,1369,0.0,0,317,1686,5,4.0,1694,0,0,1694,1,0,2,0,3,1,4,7,7,1,4.0,2.0,2,636,3.0,3.0,2,255,57,0,0,0,0,0.0,0.0,0,8,2007,-1,12.507734495878458
20,67.7156862745098,9790,3,3,2,6,5,1963,1963,451.0,3,3,3.0,3.0,1.0,4.0,569,2.0,81,678,1328,3,4.0,1328,0,0,1328,1,0,1,1,3,1,3,6,7,2,4.0,1.0,2,528,3.0,3.0,2,0,26,0,0,0,0,0.0,0.0,0,6,2010,1,12.09489916906528
90,72.0,10778,3,3,2,4,5,1968,1968,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1768,1768,3,4.0,1768,0,0,1768,0,0,2,0,4,2,3,8,7,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2010,1,12.052873450760531
20,75.0,7500,3,3,2,5,5,1963,1963,0.0,3,3,3.0,3.0,1.0,4.0,824,0.0,0,216,1040,2,4.0,1040,0,0,1040,1,0,1,1,3,1,3,5,7,0,0.0,3.0,1,308,3.0,3.0,2,0,0,220,0,0,0,0.0,3.0,0,6,2010,1,12.036767339061969
60,78.0,10140,3,3,2,7,5,1976,1976,0.0,3,3,4.0,3.0,1.0,5.0,194,0.0,0,638,832,3,4.0,832,832,0,1664,0,0,2,1,4,1,3,8,7,1,3.0,2.0,2,528,3.0,3.0,2,0,28,0,0,259,0,0.0,2.0,0,3,2006,1,12.19747871630114
20,65.0,8450,3,3,2,7,5,2003,2003,0.0,4,3,4.0,3.0,2.0,5.0,699,0.0,0,638,1337,5,4.0,1337,0,0,1337,1,0,2,0,3,1,4,6,7,0,0.0,2.0,2,531,3.0,3.0,2,0,39,0,0,0,0,0.0,0.0,0,10,2007,1,12.30293945564019
20,69.0,8973,3,3,2,5,7,1958,1991,85.0,3,3,3.0,3.0,1.0,2.0,567,3.0,28,413,1008,3,3.0,1053,0,0,1053,0,1,1,1,3,1,5,6,7,0,0.0,2.0,2,750,3.0,3.0,2,0,80,0,180,0,0,0.0,1.0,0,7,2006,1,12.125385904051585
20,70.0,9100,3,3,2,5,5,1958,1958,0.0,3,3,3.0,3.0,1.0,3.0,521,1.0,174,169,864,3,4.0,864,0,0,864,1,0,1,0,3,1,3,5,7,0,0.0,1.0,2,624,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2006,-1,11.463093713028638
20,57.0,9764,2,3,2,5,7,1967,2003,0.0,3,3,3.0,3.0,1.0,3.0,702,0.0,0,192,894,5,4.0,894,0,0,894,1,0,1,0,3,1,4,5,7,0,0.0,2.0,2,450,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2008,1,12.015910195130019
60,51.0,8029,2,3,2,6,5,2005,2005,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,728,728,5,4.0,728,728,0,1456,0,0,2,1,3,1,4,8,7,0,0.0,3.0,2,400,3.0,3.0,2,100,24,0,0,0,0,0.0,0.0,0,7,2008,1,12.256759259615672
20,60.0,7200,3,3,2,5,5,1972,1972,0.0,3,3,3.0,3.0,3.0,2.0,777,0.0,0,117,894,3,4.0,894,0,0,894,0,0,1,0,2,1,3,6,7,0,0.0,2.0,2,600,3.0,3.0,2,215,0,0,0,0,0,0.0,0.0,0,9,2009,0,11.719939634354555
60,72.0,8640,3,3,2,7,5,2009,2009,0.0,3,3,4.0,3.0,1.0,5.0,822,0.0,0,78,900,5,4.0,932,920,0,1852,1,0,2,1,3,1,4,7,7,1,3.0,2.0,2,644,3.0,3.0,2,168,108,0,0,0,0,0.0,0.0,0,7,2009,-1,12.286379925446804
90,82.0,6270,3,3,2,5,6,1949,1950,0.0,3,3,3.0,3.0,1.0,3.0,284,0.0,0,717,1001,3,3.0,1001,1001,0,2002,0,0,2,0,4,2,3,8,7,0,0.0,1.0,3,871,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2007,-1,11.60624138184744
60,67.7156862745098,9572,2,3,2,8,5,1990,1990,336.0,4,3,5.0,3.0,1.0,5.0,482,0.0,0,971,1453,5,4.0,1453,1357,0,2810,0,0,2,1,4,1,4,9,7,1,5.0,2.0,2,750,4.0,4.0,2,500,0,0,0,0,0,0.0,0.0,0,6,2007,1,12.73105527107287
50,50.0,5925,3,3,2,3,6,1910,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,600,600,2,4.0,600,368,0,968,0,0,1,0,2,1,3,6,7,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,2.0,0,5,2009,0,10.542706391070517
50,81.0,12150,3,3,2,5,5,1954,1954,335.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1050,1050,5,2.0,1050,745,0,1795,0,0,2,0,4,1,3,7,7,0,0.0,1.0,1,352,2.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,11,2008,1,12.013830524790587
60,63.0,8199,3,3,2,7,5,2005,2005,0.0,4,3,4.0,3.0,3.0,5.0,648,0.0,0,80,728,5,4.0,728,728,0,1456,1,0,2,1,3,1,4,7,7,1,4.0,3.0,2,410,3.0,3.0,2,36,18,0,0,0,0,0.0,0.0,0,10,2008,0,12.14950229404178
120,44.0,3842,2,3,1,8,5,2004,2005,174.0,4,3,5.0,3.0,4.0,5.0,1373,0.0,0,221,1594,5,4.0,1646,0,0,1646,1,1,2,0,2,1,4,5,7,1,4.0,3.0,2,482,3.0,3.0,2,128,53,0,0,155,0,0.0,0.0,0,1,2008,0,12.524526376648708
60,96.0,11308,2,3,2,9,5,2008,2008,154.0,5,3,5.0,3.0,3.0,5.0,936,0.0,0,168,1104,5,4.0,1130,1054,0,2184,1,0,2,1,3,1,5,10,7,1,4.0,3.0,3,836,3.0,3.0,2,0,102,0,0,0,0,0.0,0.0,0,7,2009,-1,12.611622930247346
50,63.0,5000,3,3,2,5,4,1900,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,540,540,4,3.0,889,551,0,1440,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,352,2.0,3.0,2,0,0,77,0,0,0,0.0,0.0,0,4,2006,1,11.648373658049515
45,51.0,6120,3,3,2,7,8,1929,2001,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,832,832,5,3.0,854,0,0,854,0,0,1,0,2,1,3,5,7,0,0.0,1.0,2,576,3.0,3.0,2,48,112,0,0,0,0,0.0,4.0,0,7,2007,0,11.790557201568507
20,70.0,7931,3,3,2,5,5,1959,1959,0.0,3,3,3.0,3.0,1.0,3.0,1148,0.0,0,0,1148,3,4.0,1148,0,0,1148,1,0,1,0,3,1,3,6,7,0,0.0,1.0,1,672,3.0,3.0,2,0,0,0,0,0,0,0.0,4.0,0,7,2009,-1,11.503034147937182
20,100.0,21750,3,3,2,5,4,1960,2006,75.0,3,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,4.0,1771,0,0,1771,0,0,1,0,3,1,3,9,6,1,3.0,1.0,2,336,3.0,3.0,2,0,0,0,0,0,0,0.0,4.0,0,11,2009,0,11.652687407345388
20,96.0,12444,3,3,2,8,5,2008,2008,426.0,5,3,5.0,3.0,3.0,5.0,1336,0.0,0,596,1932,5,4.0,1932,0,0,1932,1,0,2,0,2,1,5,7,7,1,4.0,3.0,3,774,3.0,3.0,2,0,66,0,304,0,0,0.0,0.0,0,11,2008,0,12.885670953244288
30,56.0,4060,3,3,2,5,8,1922,1950,0.0,3,3,2.0,3.0,1.0,0.0,0,0.0,0,864,864,5,4.0,864,0,0,864,0,0,1,0,2,1,3,4,7,0,0.0,0.0,0,0,0.0,0.0,2,0,96,0,0,0,0,0.0,0.0,0,7,2009,-1,11.061505383107784
120,64.0,5587,2,3,1,8,5,2008,2008,186.0,5,3,5.0,3.0,4.0,5.0,1480,0.0,0,120,1600,5,4.0,1652,0,0,1652,1,1,2,0,2,1,4,5,7,1,4.0,3.0,2,482,3.0,3.0,2,162,53,0,153,0,0,0.0,0.0,0,11,2008,-1,12.78997284935354
60,65.0,8125,3,3,2,7,5,2005,2006,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,756,756,5,4.0,756,797,0,1553,0,0,2,1,3,1,4,6,7,0,0.0,2.0,2,615,3.0,3.0,2,0,45,0,0,0,0,0.0,0.0,0,3,2006,-1,11.935016635795296
80,94.0,7819,3,3,2,6,5,1976,1976,0.0,3,3,3.0,3.0,3.0,4.0,422,3.0,127,480,1029,3,4.0,1117,0,0,1117,1,0,1,0,3,1,3,6,7,1,3.0,1.0,2,672,3.0,3.0,2,144,0,0,0,0,0,0.0,3.0,0,3,2010,-1,11.174542877694224
190,60.0,6780,3,3,2,6,8,1935,1982,0.0,3,2,3.0,3.0,3.0,5.0,490,0.0,0,30,520,4,4.0,520,0,234,754,1,0,1,0,2,1,3,5,7,0,0.0,0.0,0,0,0.0,0.0,0,53,0,0,0,0,0,0.0,0.0,0,6,2006,1,11.709235850475451
50,60.0,8160,3,3,2,5,6,1940,1950,0.0,3,3,3.0,3.0,1.0,4.0,312,0.0,0,444,756,2,2.0,756,378,0,1134,1,0,1,1,3,1,3,7,7,0,0.0,1.0,1,240,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,0,4,2007,-1,11.405570771326504
50,67.7156862745098,14100,2,3,1,8,9,1935,1997,632.0,3,4,3.0,3.0,2.0,2.0,192,0.0,0,536,728,5,4.0,1968,1479,0,3447,0,0,3,1,4,1,4,11,7,2,4.0,1.0,3,1014,3.0,3.0,2,314,12,0,0,0,0,0.0,2.0,0,5,2008,0,12.850554654108839
30,84.03980099502488,7446,3,3,2,4,5,1941,1950,0.0,3,3,3.0,3.0,1.0,2.0,266,0.0,0,522,788,3,3.0,788,0,0,788,0,0,1,0,2,1,3,4,7,2,3.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,2.0,0,4,2006,-1,11.053561690926179
20,84.03980099502488,6897,2,3,2,5,8,1962,2010,0.0,3,4,3.0,3.0,1.0,4.0,659,0.0,0,381,1040,5,4.0,1040,0,0,1040,1,0,1,1,3,1,3,6,7,0,0.0,1.0,1,260,3.0,3.0,2,0,104,0,0,0,0,0.0,0.0,0,4,2010,1,12.00266441858012
80,67.7156862745098,8530,2,3,2,7,5,1995,1996,22.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,384,384,4,4.0,804,670,0,1474,0,0,2,1,3,1,3,7,7,1,3.0,3.0,2,400,3.0,3.0,2,120,72,0,0,0,0,0.0,0.0,700,5,2009,-1,11.807894624017822
80,85.0,9350,3,3,2,6,7,1964,1991,108.0,3,3,4.0,3.0,4.0,1.0,270,4.0,580,452,1302,5,4.0,1302,0,0,1302,0,1,2,0,3,1,4,7,6,0,0.0,2.0,1,309,3.0,3.0,2,333,0,0,0,0,0,0.0,3.0,0,10,2007,1,12.175780770748439
90,78.0,7060,3,3,2,7,5,1997,1998,200.0,3,4,4.0,4.0,4.0,5.0,1309,0.0,0,35,1344,5,4.0,1344,0,0,1344,2,0,2,0,2,2,3,8,7,0,0.0,3.0,4,784,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,11,2008,1,12.402300180815493
20,73.0,8760,3,3,2,6,6,1959,1959,220.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1194,1194,3,4.0,1194,0,0,1194,1,0,1,0,3,1,3,6,7,0,0.0,2.0,1,312,3.0,3.0,2,0,0,120,0,0,0,0.0,0.0,0,4,2010,0,11.904967552746252
20,85.0,10452,2,3,2,6,5,1953,1953,216.0,3,3,3.0,3.0,2.0,2.0,500,0.0,0,594,1094,5,4.0,1094,0,0,1094,0,0,1,0,3,1,3,5,7,2,4.0,2.0,2,495,3.0,3.0,2,0,0,0,0,287,0,0.0,0.0,0,6,2008,1,12.140483510595464
70,60.0,9600,3,3,2,4,2,1900,1950,0.0,3,3,3.0,2.0,1.0,0.0,0,0.0,0,1095,1095,2,4.0,1095,679,0,1774,1,0,2,0,4,2,3,8,5,0,0.0,1.0,3,779,2.0,2.0,0,0,0,90,0,0,0,0.0,0.0,0,5,2006,0,11.37366339763672
20,75.0,14587,2,3,2,9,5,2008,2008,284.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1498,1498,5,4.0,1506,0,0,1506,0,0,2,0,2,1,5,6,7,1,4.0,3.0,2,592,3.0,3.0,2,0,174,0,0,0,0,0.0,0.0,0,8,2008,0,12.484204257170104
20,63.0,7875,3,3,2,7,5,1995,1996,38.0,3,3,4.0,4.0,1.0,0.0,0,0.0,0,1237,1237,4,4.0,1253,0,0,1253,0,0,2,0,3,1,3,6,7,1,3.0,3.0,2,402,3.0,3.0,2,220,21,0,0,0,0,0.0,0.0,0,6,2007,-1,11.857042926732165
60,95.0,11787,2,3,2,7,5,1996,1997,594.0,4,3,4.0,3.0,1.0,5.0,719,0.0,0,660,1379,5,4.0,1383,1015,0,2398,1,0,2,1,3,1,4,8,7,1,3.0,3.0,3,834,3.0,3.0,2,239,60,0,0,0,0,0.0,0.0,0,8,2007,1,12.769454472084576
20,67.7156862745098,11423,3,3,2,8,5,2001,2002,479.0,4,3,4.0,3.0,3.0,5.0,1358,0.0,0,223,1581,5,4.0,1601,0,0,1601,1,0,2,0,3,1,4,6,7,1,3.0,2.0,2,670,3.0,3.0,2,180,0,0,0,0,0,0.0,3.0,2000,5,2010,1,12.637875492945746
60,62.0,8244,2,3,2,7,5,2004,2004,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,840,840,5,4.0,840,880,0,1720,0,0,2,1,3,1,4,7,7,1,4.0,3.0,2,440,3.0,3.0,2,100,48,0,0,0,0,0.0,0.0,0,5,2007,1,12.293417604676742
20,110.0,14226,3,3,2,8,5,2006,2006,375.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1935,1935,4,4.0,1973,0,0,1973,0,0,2,0,3,1,4,9,7,1,4.0,3.0,3,895,3.0,3.0,2,315,45,0,0,0,0,0.0,0.0,0,7,2007,-1,12.792101077482194
20,73.0,7100,2,3,2,5,7,1957,1957,0.0,3,3,3.0,3.0,1.0,5.0,708,0.0,0,108,816,3,3.0,816,0,0,816,1,0,1,0,2,1,3,5,7,0,0.0,1.0,1,308,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2006,0,11.77452020265869
70,60.0,6882,3,3,2,6,7,1914,2006,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,684,684,3,4.0,773,582,0,1355,0,0,1,1,3,1,4,7,7,0,0.0,0.0,0,0,0.0,0.0,2,136,0,115,0,0,0,0.0,0.0,0,3,2007,0,11.751942365440728
50,115.0,21286,3,3,2,5,5,1948,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,720,720,3,4.0,720,551,0,1271,0,0,2,0,4,1,3,7,7,1,4.0,1.0,1,312,3.0,3.0,2,0,0,108,0,0,0,0.0,0.0,0,8,2008,1,12.049708575467045
60,67.7156862745098,7050,3,3,2,7,5,2001,2001,0.0,4,3,4.0,3.0,1.0,5.0,738,0.0,0,319,1057,5,4.0,1057,872,0,1929,1,0,2,1,3,1,4,7,7,1,3.0,3.0,2,650,3.0,3.0,2,0,235,0,0,0,0,0.0,0.0,0,5,2007,0,12.328290278254423
60,71.0,7056,3,3,2,6,5,1963,1963,415.0,3,3,3.0,3.0,1.0,3.0,400,0.0,0,380,780,3,4.0,983,813,0,1796,1,0,1,1,4,1,3,8,7,1,3.0,2.0,2,483,3.0,3.0,2,0,50,0,0,0,0,0.0,0.0,0,10,2008,-1,11.550517009532932
20,59.91111111111111,13680,2,3,2,3,5,1955,1955,0.0,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,5,3.0,1733,0,0,1733,0,0,2,0,4,1,3,8,5,1,4.0,1.0,2,452,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2009,1,12.070032345545169
20,76.0,9158,3,3,2,8,5,2007,2007,140.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1496,1496,5,4.0,1496,0,0,1496,0,0,2,0,3,1,4,7,7,0,0.0,3.0,2,474,3.0,3.0,2,168,130,0,0,0,0,0.0,0.0,0,6,2007,-1,12.15368566019032
60,82.0,12438,2,3,2,8,5,2006,2006,466.0,5,3,5.0,4.0,1.0,0.0,0,0.0,0,1234,1234,5,4.0,1264,1312,0,2576,0,0,2,1,4,1,5,10,7,1,4.0,3.0,3,666,3.0,3.0,2,324,100,0,0,0,0,0.0,0.0,0,7,2006,-1,12.699065373247844
20,49.0,20896,1,3,2,8,5,2005,2006,0.0,4,3,5.0,3.0,2.0,5.0,1721,0.0,0,356,2077,5,4.0,2097,0,0,2097,1,0,1,1,1,1,5,8,7,1,5.0,3.0,3,1134,3.0,3.0,2,192,267,0,0,0,0,0.0,0.0,0,1,2006,-1,12.8701602180161
20,107.0,13891,3,3,2,10,5,2006,2006,0.0,5,3,5.0,4.0,4.0,5.0,1386,0.0,0,690,2076,5,4.0,2076,0,0,2076,1,0,2,1,2,1,5,7,7,1,4.0,3.0,3,850,3.0,3.0,2,216,229,0,0,0,0,0.0,0.0,0,9,2006,-1,12.972421791628204
60,75.0,9675,3,3,2,7,5,2005,2005,0.0,4,3,4.0,3.0,2.0,5.0,341,0.0,0,772,1113,5,4.0,1113,858,0,1971,0,0,2,1,3,1,4,8,7,1,4.0,2.0,2,689,3.0,3.0,2,0,48,0,0,0,0,0.0,0.0,0,2,2009,-1,12.294550694958039
70,90.0,9900,3,3,2,6,4,1880,1950,0.0,3,3,3.0,3.0,2.0,0.0,0,0.0,0,1008,1008,3,4.0,1178,1032,0,2210,0,0,2,0,5,1,2,8,7,0,0.0,1.0,1,205,2.0,3.0,0,0,48,0,0,0,0,0.0,0.0,0,5,2007,-1,11.316650727145873
120,65.0,8769,3,3,2,9,5,2008,2008,766.0,5,3,5.0,3.0,1.0,5.0,1540,0.0,0,162,1702,5,4.0,1702,0,0,1702,1,0,1,1,1,1,5,7,7,1,4.0,3.0,3,1052,3.0,3.0,2,0,72,0,0,224,0,0.0,0.0,0,10,2008,1,12.904615690445606
50,48.0,12822,2,3,2,7,5,2003,2003,0.0,4,3,5.0,3.0,1.0,5.0,1351,0.0,0,83,1434,5,4.0,1518,631,0,2149,1,0,1,1,1,1,4,6,7,1,5.0,2.0,2,670,3.0,3.0,2,168,43,0,0,198,0,0.0,0.0,0,8,2009,-1,12.231480313485365
85,85.0,10625,3,3,2,7,6,1974,1974,81.0,3,3,4.0,3.0,4.0,5.0,885,1.0,168,0,1053,3,4.0,1173,0,0,1173,1,0,2,0,3,1,4,6,7,2,3.0,2.0,2,528,3.0,3.0,2,0,120,0,0,0,0,0.0,3.0,0,1,2010,0,12.043553716032399
50,67.7156862745098,3950,3,3,2,6,8,1926,2004,0.0,3,3,3.0,3.0,1.0,2.0,468,0.0,0,350,818,3,4.0,818,406,0,1224,0,0,1,0,3,1,3,5,7,0,0.0,1.0,1,210,3.0,3.0,0,0,0,116,0,0,0,0.0,0.0,0,12,2009,0,11.652687407345388
20,88.0,13125,3,3,2,5,4,1957,2000,67.0,3,3,3.0,3.0,1.0,2.0,168,3.0,682,284,1134,5,4.0,1803,0,0,1803,1,0,2,0,3,1,3,8,3,1,3.0,2.0,2,484,3.0,3.0,2,0,0,0,0,0,0,0.0,4.0,0,1,2006,-1,11.693374838500942
60,67.0,14948,2,3,2,9,5,2008,2008,268.0,5,3,5.0,3.0,3.0,5.0,1330,0.0,0,122,1452,5,4.0,1476,1237,0,2713,1,0,2,1,3,1,5,11,7,1,4.0,3.0,3,858,3.0,3.0,2,126,66,0,0,0,0,0.0,0.0,0,11,2008,-1,12.93093296248913
20,57.0,6420,2,3,2,5,7,1952,1952,0.0,3,3,5.0,4.0,2.0,1.0,210,4.0,551,219,980,2,3.0,1148,0,0,1148,0,1,1,0,2,1,3,6,7,0,0.0,1.0,1,308,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,9,2006,-1,11.394249428149248
20,75.0,9742,3,3,2,8,5,2002,2002,281.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1777,1777,5,4.0,1795,0,0,1795,0,0,2,0,3,1,4,7,7,1,4.0,2.0,2,534,3.0,3.0,2,171,159,0,0,0,0,0.0,0.0,0,9,2008,-1,12.180408479085138
85,88.0,11782,2,3,2,5,7,1961,1995,0.0,3,3,3.0,3.0,3.0,4.0,899,0.0,0,210,1109,3,4.0,1155,0,0,1155,1,0,1,0,3,1,4,6,5,0,0.0,1.0,2,576,3.0,3.0,2,192,0,0,0,0,0,0.0,3.0,400,6,2010,-1,11.639713269496928
20,69.0,14850,2,3,2,5,5,1957,1957,0.0,3,3,3.0,3.0,1.0,2.0,895,0.0,0,197,1092,3,3.0,1092,0,0,1092,1,0,1,0,2,1,3,6,7,1,3.0,3.0,1,299,3.0,3.0,2,268,0,0,0,122,0,0.0,1.0,0,5,2006,1,12.075896321414367
50,67.0,12354,3,3,2,6,8,1920,2000,0.0,3,3,3.0,2.0,2.0,0.0,0,0.0,0,684,684,4,4.0,684,512,0,1196,0,0,1,0,3,1,4,7,7,0,0.0,1.0,2,528,3.0,3.0,2,0,46,0,0,0,0,0.0,4.0,800,8,2009,1,11.884105860427322
20,80.0,8480,3,3,2,5,6,1963,1963,0.0,3,3,3.0,3.0,1.0,5.0,630,0.0,0,340,970,3,4.0,970,0,0,970,1,0,1,0,2,1,3,5,7,0,0.0,1.0,2,624,3.0,3.0,2,0,24,0,0,192,0,0.0,0.0,0,7,2007,0,11.794337924408413
20,103.0,13472,3,3,2,10,5,2003,2003,922.0,5,3,5.0,3.0,4.0,5.0,56,0.0,0,2336,2392,5,4.0,2392,0,0,2392,0,0,2,0,3,1,5,8,7,1,5.0,3.0,3,968,3.0,3.0,2,248,105,0,0,0,0,0.0,0.0,0,6,2009,-1,12.770596176102071
45,50.0,5000,3,3,2,5,6,1941,1950,0.0,3,3,3.0,3.0,3.0,3.0,116,0.0,0,604,720,1,2.0,803,0,0,803,0,0,1,0,2,1,3,5,7,0,0.0,1.0,2,360,3.0,3.0,2,0,0,244,0,0,0,0.0,0.0,0,12,2007,-1,10.882080343018636
20,82.0,12464,1,3,1,5,5,1996,1996,0.0,3,4,4.0,3.0,1.0,5.0,732,0.0,0,308,1040,4,4.0,1040,0,0,1040,1,0,1,0,3,1,4,6,7,0,0.0,1.0,2,576,3.0,3.0,2,168,0,0,0,0,0,0.0,4.0,0,11,2009,0,11.931635799828413
20,100.0,13350,2,3,2,5,5,1974,1974,0.0,3,3,3.0,3.0,1.0,4.0,762,0.0,0,102,864,3,4.0,894,0,0,894,1,0,1,0,3,1,3,5,7,1,2.0,1.0,2,440,3.0,3.0,2,241,0,0,0,0,0,0.0,3.0,0,6,2006,-1,11.599747217247891
60,82.0,11287,3,3,2,7,6,1989,1989,340.0,4,3,4.0,3.0,3.0,5.0,421,0.0,0,386,807,4,4.0,1175,807,0,1982,0,0,2,1,3,1,4,7,7,1,3.0,3.0,2,575,3.0,3.0,2,0,84,0,196,0,0,0.0,0.0,0,1,2007,1,12.482239360057681
85,84.03980099502488,12122,2,3,2,7,9,1961,2007,210.0,5,3,3.0,3.0,3.0,4.0,867,0.0,0,77,944,4,4.0,999,0,0,999,1,0,1,0,3,1,5,6,7,0,0.0,2.0,2,588,3.0,3.0,2,144,76,0,0,0,0,0.0,0.0,0,7,2008,1,12.263473711039142
85,73.0,9069,3,3,2,6,6,1992,1992,0.0,3,3,4.0,3.0,3.0,5.0,747,0.0,0,189,936,5,4.0,996,0,0,996,1,0,1,0,2,1,4,5,7,0,0.0,1.0,2,564,3.0,3.0,2,120,0,0,0,0,0,0.0,0.0,0,4,2010,-1,11.607537692320934
20,50.0,6000,3,3,2,4,7,1954,2000,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,901,901,5,4.0,901,0,0,901,0,0,1,0,2,1,3,4,7,0,0.0,1.0,1,281,2.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2008,0,11.588960151246226
30,60.0,6180,3,3,2,6,5,1926,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,960,960,3,4.0,986,0,0,986,0,0,1,0,2,1,3,5,7,1,4.0,1.0,1,180,3.0,3.0,2,0,128,0,0,0,0,0.0,0.0,0,5,2007,1,11.831041206624134
180,21.0,1477,3,3,2,4,4,1970,1970,0.0,3,3,4.0,3.0,3.0,5.0,509,0.0,0,121,630,3,4.0,630,0,0,630,1,0,1,0,1,1,3,3,7,0,0.0,1.0,1,286,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2009,1,11.639871944361694
20,60.0,6960,3,3,2,4,6,1970,1970,0.0,3,3,3.0,3.0,1.0,4.0,375,3.0,239,250,864,3,4.0,864,0,0,864,0,0,1,0,3,1,4,5,7,0,0.0,1.0,2,660,3.0,3.0,2,96,0,0,0,0,0,0.0,0.0,500,11,2009,-1,11.347540501800898
20,43.0,12118,2,3,2,7,5,2004,2005,108.0,4,3,5.0,3.0,2.0,0.0,0,0.0,0,1710,1710,5,4.0,1710,0,0,1710,0,0,2,0,3,1,4,7,7,1,4.0,3.0,2,550,3.0,3.0,2,100,48,0,0,180,0,0.0,0.0,0,4,2009,-1,12.226388899622878
